slug,name,sku,price_cents,compare_at_price_cents,initial_stock,image_url,category_slug,description,delivery_information,return_policy,warranty_info,whats_in_the_box,package_length_mm,package_width_mm,package_height_mm,gross_weight_g,currency
ros-dry-750ml,Rosé dry 750ml,WIN-ROS-750,16900,,25,https://loremflickr.com/800/800/rose%2Cwine%2Cbottle?lock=84970,wine,"Rosé dry 750ml (SKU WIN-ROS-750) is listed in our wine range on AvoToday. Sold in standard retail bottles unless otherwise stated. Store upright and away from direct sunlight. Enjoy responsibly — 18+ only.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Rosé dry 750ml to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 95 × 95 × 320 mm (shipping weight approx. 1.35 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.

Alcohol orders require the recipient to be 18 or older with valid ID. Deliveries may only occur during permitted liquor trading hours for your area and merchant.","Returns and exchanges for Rosé dry 750ml follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened alcohol may only be returned where permitted by law and store policy; opened bottles cannot be accepted for hygiene and licensing reasons.","Alcoholic beverages are consumable goods: no manufacturer warranty applies. If a bottle arrives damaged or clearly faulty, contact us promptly with photos and your order number — we will review under retailer policy.","Contents of this shipment

Product: Rosé dry 750ml
SKU: WIN-ROS-750
Variant: Standard (WIN-ROS-750)

Outer retail / shipping carton (L × W × H):
95 × 95 × 320 mm (shipping weight approx. 1.35 kg)

Included in the box:
• 1 × Rosé dry 750ml — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",95,95,320,1350,NAD
shiraz-premium-750ml,Shiraz premium 750ml,WIN-SHR-750,27900,,25,https://loremflickr.com/800/800/red%2Cwine%2Cbottle?lock=11073,wine,"Shiraz premium 750ml (SKU WIN-SHR-750) is listed in our wine range on AvoToday. Sold in standard retail bottles unless otherwise stated. Store upright and away from direct sunlight. Enjoy responsibly — 18+ only.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Shiraz premium 750ml to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 95 × 95 × 320 mm (shipping weight approx. 1.35 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.

Alcohol orders require the recipient to be 18 or older with valid ID. Deliveries may only occur during permitted liquor trading hours for your area and merchant.","Returns and exchanges for Shiraz premium 750ml follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened alcohol may only be returned where permitted by law and store policy; opened bottles cannot be accepted for hygiene and licensing reasons.","Alcoholic beverages are consumable goods: no manufacturer warranty applies. If a bottle arrives damaged or clearly faulty, contact us promptly with photos and your order number — we will review under retailer policy.","Contents of this shipment

Product: Shiraz premium 750ml
SKU: WIN-SHR-750
Variant: Standard (WIN-SHR-750)

Outer retail / shipping carton (L × W × H):
95 × 95 × 320 mm (shipping weight approx. 1.35 kg)

Included in the box:
• 1 × Shiraz premium 750ml — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",95,95,320,1350,NAD
pinotage-750ml,Pinotage 750ml,WIN-PIN-750,19900,,25,https://loremflickr.com/800/800/red%2Cwine%2Cbottle?lock=52393,wine,"Pinotage 750ml (SKU WIN-PIN-750) is listed in our wine range on AvoToday. Sold in standard retail bottles unless otherwise stated. Store upright and away from direct sunlight. Enjoy responsibly — 18+ only.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Pinotage 750ml to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 95 × 95 × 320 mm (shipping weight approx. 1.35 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.

Alcohol orders require the recipient to be 18 or older with valid ID. Deliveries may only occur during permitted liquor trading hours for your area and merchant.","Returns and exchanges for Pinotage 750ml follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened alcohol may only be returned where permitted by law and store policy; opened bottles cannot be accepted for hygiene and licensing reasons.","Alcoholic beverages are consumable goods: no manufacturer warranty applies. If a bottle arrives damaged or clearly faulty, contact us promptly with photos and your order number — we will review under retailer policy.","Contents of this shipment

Product: Pinotage 750ml
SKU: WIN-PIN-750
Variant: Standard (WIN-PIN-750)

Outer retail / shipping carton (L × W × H):
95 × 95 × 320 mm (shipping weight approx. 1.35 kg)

Included in the box:
• 1 × Pinotage 750ml — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",95,95,320,1350,NAD
moscato-sweet-750ml,Moscato sweet 750ml,WIN-MOS-750,14900,,25,https://loremflickr.com/800/800/wine%2Cbottle?lock=93861,wine,"Moscato sweet 750ml (SKU WIN-MOS-750) is listed in our wine range on AvoToday. Sold in standard retail bottles unless otherwise stated. Store upright and away from direct sunlight. Enjoy responsibly — 18+ only.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Moscato sweet 750ml to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 95 × 95 × 320 mm (shipping weight approx. 1.35 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.

Alcohol orders require the recipient to be 18 or older with valid ID. Deliveries may only occur during permitted liquor trading hours for your area and merchant.","Returns and exchanges for Moscato sweet 750ml follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened alcohol may only be returned where permitted by law and store policy; opened bottles cannot be accepted for hygiene and licensing reasons.","Alcoholic beverages are consumable goods: no manufacturer warranty applies. If a bottle arrives damaged or clearly faulty, contact us promptly with photos and your order number — we will review under retailer policy.","Contents of this shipment

Product: Moscato sweet 750ml
SKU: WIN-MOS-750
Variant: Standard (WIN-MOS-750)

Outer retail / shipping carton (L × W × H):
95 × 95 × 320 mm (shipping weight approx. 1.35 kg)

Included in the box:
• 1 × Moscato sweet 750ml — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",95,95,320,1350,NAD
box-wine-red-3l,Box wine red 3L,WIN-BOX-3L,29900,33978,25,https://loremflickr.com/800/800/wine%2Cbox?lock=85900,wine,"Box wine red 3L (SKU WIN-BOX-3L) is listed in our wine range on AvoToday. Sold in standard retail bottles unless otherwise stated. Store upright and away from direct sunlight. Enjoy responsibly — 18+ only.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Box wine red 3L to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 200 × 130 × 240 mm (shipping weight approx. 3.20 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.

Alcohol orders require the recipient to be 18 or older with valid ID. Deliveries may only occur during permitted liquor trading hours for your area and merchant.","Returns and exchanges for Box wine red 3L follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened alcohol may only be returned where permitted by law and store policy; opened bottles cannot be accepted for hygiene and licensing reasons.","Alcoholic beverages are consumable goods: no manufacturer warranty applies. If a bottle arrives damaged or clearly faulty, contact us promptly with photos and your order number — we will review under retailer policy.","Contents of this shipment

Product: Box wine red 3L
SKU: WIN-BOX-3L
Variant: Standard (WIN-BOX-3L)

Outer retail / shipping carton (L × W × H):
200 × 130 × 240 mm (shipping weight approx. 3.20 kg)

Included in the box:
• 1 × Box wine red 3L — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",200,130,240,3200,NAD
lager-6-pack-330ml,Lager 6-pack 330ml,BEER-LAG-6,10900,12112,25,https://loremflickr.com/800/800/beer%2Cbottle?lock=66318,beer,"Lager 6-pack 330ml (SKU BEER-LAG-6) is listed in our beer range on AvoToday. Alcohol sold subject to Namibian liquor trading hours and age verification at checkout. Chill before serving where appropriate.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Lager 6-pack 330ml to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 240 × 165 × 125 mm (shipping weight approx. 2.10 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.

Alcohol orders require the recipient to be 18 or older with valid ID. Deliveries may only occur during permitted liquor trading hours for your area and merchant.","Returns and exchanges for Lager 6-pack 330ml follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened alcohol may only be returned where permitted by law and store policy; opened bottles cannot be accepted for hygiene and licensing reasons.","Alcoholic beverages are consumable goods: no manufacturer warranty applies. If a bottle arrives damaged or clearly faulty, contact us promptly with photos and your order number — we will review under retailer policy.","Contents of this shipment

Product: Lager 6-pack 330ml
SKU: BEER-LAG-6
Variant: Standard (BEER-LAG-6)

Outer retail / shipping carton (L × W × H):
240 × 165 × 125 mm (shipping weight approx. 2.10 kg)

Included in the box:
• 1 × Lager 6-pack 330ml — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",240,165,125,2100,NAD
craft-ipa-6-pack,Craft IPA 6-pack,BEER-IPA-6,12900,14660,25,https://loremflickr.com/800/800/craft%2Cbeer%2Cbottle?lock=76854,beer,"Craft IPA 6-pack (SKU BEER-IPA-6) is listed in our beer range on AvoToday. Alcohol sold subject to Namibian liquor trading hours and age verification at checkout. Chill before serving where appropriate.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Craft IPA 6-pack to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 240 × 165 × 125 mm (shipping weight approx. 2.10 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.

Alcohol orders require the recipient to be 18 or older with valid ID. Deliveries may only occur during permitted liquor trading hours for your area and merchant.","Returns and exchanges for Craft IPA 6-pack follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened alcohol may only be returned where permitted by law and store policy; opened bottles cannot be accepted for hygiene and licensing reasons.","Alcoholic beverages are consumable goods: no manufacturer warranty applies. If a bottle arrives damaged or clearly faulty, contact us promptly with photos and your order number — we will review under retailer policy.","Contents of this shipment

Product: Craft IPA 6-pack
SKU: BEER-IPA-6
Variant: Standard (BEER-IPA-6)

Outer retail / shipping carton (L × W × H):
240 × 165 × 125 mm (shipping weight approx. 2.10 kg)

Included in the box:
• 1 × Craft IPA 6-pack — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",240,165,125,2100,NAD
stout-4-pack-440ml,Stout 4-pack 440ml,BEER-STO-4,9900,,25,https://loremflickr.com/800/800/stout%2Cbeer%2Ccan?lock=84680,beer,"Stout 4-pack 440ml (SKU BEER-STO-4) is listed in our beer range on AvoToday. Alcohol sold subject to Namibian liquor trading hours and age verification at checkout. Chill before serving where appropriate.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Stout 4-pack 440ml to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 210 × 150 × 110 mm (shipping weight approx. 1.45 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.

Alcohol orders require the recipient to be 18 or older with valid ID. Deliveries may only occur during permitted liquor trading hours for your area and merchant.","Returns and exchanges for Stout 4-pack 440ml follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened alcohol may only be returned where permitted by law and store policy; opened bottles cannot be accepted for hygiene and licensing reasons.","Alcoholic beverages are consumable goods: no manufacturer warranty applies. If a bottle arrives damaged or clearly faulty, contact us promptly with photos and your order number — we will review under retailer policy.","Contents of this shipment

Product: Stout 4-pack 440ml
SKU: BEER-STO-4
Variant: Standard (BEER-STO-4)

Outer retail / shipping carton (L × W × H):
210 × 150 × 110 mm (shipping weight approx. 1.45 kg)

Included in the box:
• 1 × Stout 4-pack 440ml — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",210,150,110,1450,NAD
cider-apple-6-pack,Cider apple 6-pack,BEER-CID-6,11900,,25,https://loremflickr.com/800/800/cider%2Cbottle?lock=90074,beer,"Cider apple 6-pack (SKU BEER-CID-6) is listed in our beer range on AvoToday. Alcohol sold subject to Namibian liquor trading hours and age verification at checkout. Chill before serving where appropriate.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Cider apple 6-pack to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 240 × 165 × 125 mm (shipping weight approx. 2.10 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.

Alcohol orders require the recipient to be 18 or older with valid ID. Deliveries may only occur during permitted liquor trading hours for your area and merchant.","Returns and exchanges for Cider apple 6-pack follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened alcohol may only be returned where permitted by law and store policy; opened bottles cannot be accepted for hygiene and licensing reasons.","Alcoholic beverages are consumable goods: no manufacturer warranty applies. If a bottle arrives damaged or clearly faulty, contact us promptly with photos and your order number — we will review under retailer policy.","Contents of this shipment

Product: Cider apple 6-pack
SKU: BEER-CID-6
Variant: Standard (BEER-CID-6)

Outer retail / shipping carton (L × W × H):
240 × 165 × 125 mm (shipping weight approx. 2.10 kg)

Included in the box:
• 1 × Cider apple 6-pack — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",240,165,125,2100,NAD
lite-beer-12-pack,Lite beer 12-pack,BEER-LIT-12,18900,,25,https://loremflickr.com/800/800/beer%2Ccan?lock=67428,beer,"Lite beer 12-pack (SKU BEER-LIT-12) is listed in our beer range on AvoToday. Alcohol sold subject to Namibian liquor trading hours and age verification at checkout. Chill before serving where appropriate.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Lite beer 12-pack to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 400 × 260 × 150 mm (shipping weight approx. 4.20 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.

Alcohol orders require the recipient to be 18 or older with valid ID. Deliveries may only occur during permitted liquor trading hours for your area and merchant.","Returns and exchanges for Lite beer 12-pack follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened alcohol may only be returned where permitted by law and store policy; opened bottles cannot be accepted for hygiene and licensing reasons.","Alcoholic beverages are consumable goods: no manufacturer warranty applies. If a bottle arrives damaged or clearly faulty, contact us promptly with photos and your order number — we will review under retailer policy.","Contents of this shipment

Product: Lite beer 12-pack
SKU: BEER-LIT-12
Variant: Standard (BEER-LIT-12)

Outer retail / shipping carton (L × W × H):
400 × 260 × 150 mm (shipping weight approx. 4.20 kg)

Included in the box:
• 1 × Lite beer 12-pack — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",400,260,150,4200,NAD
wheat-beer-6-pack,Wheat beer 6-pack,BEER-WHT-6,12400,,25,https://loremflickr.com/800/800/beer%2Cbottle?lock=96079,beer,"Wheat beer 6-pack (SKU BEER-WHT-6) is listed in our beer range on AvoToday. Alcohol sold subject to Namibian liquor trading hours and age verification at checkout. Chill before serving where appropriate.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Wheat beer 6-pack to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 240 × 165 × 125 mm (shipping weight approx. 2.10 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.

Alcohol orders require the recipient to be 18 or older with valid ID. Deliveries may only occur during permitted liquor trading hours for your area and merchant.","Returns and exchanges for Wheat beer 6-pack follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened alcohol may only be returned where permitted by law and store policy; opened bottles cannot be accepted for hygiene and licensing reasons.","Alcoholic beverages are consumable goods: no manufacturer warranty applies. If a bottle arrives damaged or clearly faulty, contact us promptly with photos and your order number — we will review under retailer policy.","Contents of this shipment

Product: Wheat beer 6-pack
SKU: BEER-WHT-6
Variant: Standard (BEER-WHT-6)

Outer retail / shipping carton (L × W × H):
240 × 165 × 125 mm (shipping weight approx. 2.10 kg)

Included in the box:
• 1 × Wheat beer 6-pack — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",240,165,125,2100,NAD
non-alcoholic-beer-6-pack,Non-alcoholic beer 6-pack,BEER-NA-6,9900,,25,https://loremflickr.com/800/800/beer%2Cbottle?lock=29545,beer,"Non-alcoholic beer 6-pack (SKU BEER-NA-6) is listed in our beer range on AvoToday. Alcohol sold subject to Namibian liquor trading hours and age verification at checkout. Chill before serving where appropriate.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Non-alcoholic beer 6-pack to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 240 × 165 × 125 mm (shipping weight approx. 2.10 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.

Alcohol orders require the recipient to be 18 or older with valid ID. Deliveries may only occur during permitted liquor trading hours for your area and merchant.","Returns and exchanges for Non-alcoholic beer 6-pack follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened alcohol may only be returned where permitted by law and store policy; opened bottles cannot be accepted for hygiene and licensing reasons.","Alcoholic beverages are consumable goods: no manufacturer warranty applies. If a bottle arrives damaged or clearly faulty, contact us promptly with photos and your order number — we will review under retailer policy.","Contents of this shipment

Product: Non-alcoholic beer 6-pack
SKU: BEER-NA-6
Variant: Standard (BEER-NA-6)

Outer retail / shipping carton (L × W × H):
240 × 165 × 125 mm (shipping weight approx. 2.10 kg)

Included in the box:
• 1 × Non-alcoholic beer 6-pack — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",240,165,125,2100,NAD
whisky-blended-750ml,Whisky blended 750ml,SPI-WHK-750,44900,49889,25,https://loremflickr.com/800/800/whisky%2Cbottle?lock=65182,spirits,"Whisky blended 750ml (SKU SPI-WHK-750) is listed in our spirits range on AvoToday. Alcohol sold subject to Namibian liquor trading hours and age verification at checkout. Chill before serving where appropriate.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Whisky blended 750ml to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 95 × 95 × 320 mm (shipping weight approx. 1.35 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.

Alcohol orders require the recipient to be 18 or older with valid ID. Deliveries may only occur during permitted liquor trading hours for your area and merchant.","Returns and exchanges for Whisky blended 750ml follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened alcohol may only be returned where permitted by law and store policy; opened bottles cannot be accepted for hygiene and licensing reasons.","Alcoholic beverages are consumable goods: no manufacturer warranty applies. If a bottle arrives damaged or clearly faulty, contact us promptly with photos and your order number — we will review under retailer policy.","Contents of this shipment

Product: Whisky blended 750ml
SKU: SPI-WHK-750
Variant: Standard (SPI-WHK-750)

Outer retail / shipping carton (L × W × H):
95 × 95 × 320 mm (shipping weight approx. 1.35 kg)

Included in the box:
• 1 × Whisky blended 750ml — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",95,95,320,1350,NAD
vodka-premium-750ml,Vodka premium 750ml,SPI-VOD-750,39900,45341,25,https://loremflickr.com/800/800/vodka%2Cbottle?lock=40911,spirits,"Vodka premium 750ml (SKU SPI-VOD-750) is listed in our spirits range on AvoToday. Alcohol sold subject to Namibian liquor trading hours and age verification at checkout. Chill before serving where appropriate.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Vodka premium 750ml to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 95 × 95 × 320 mm (shipping weight approx. 1.35 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.

Alcohol orders require the recipient to be 18 or older with valid ID. Deliveries may only occur during permitted liquor trading hours for your area and merchant.","Returns and exchanges for Vodka premium 750ml follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened alcohol may only be returned where permitted by law and store policy; opened bottles cannot be accepted for hygiene and licensing reasons.","Alcoholic beverages are consumable goods: no manufacturer warranty applies. If a bottle arrives damaged or clearly faulty, contact us promptly with photos and your order number — we will review under retailer policy.","Contents of this shipment

Product: Vodka premium 750ml
SKU: SPI-VOD-750
Variant: Standard (SPI-VOD-750)

Outer retail / shipping carton (L × W × H):
95 × 95 × 320 mm (shipping weight approx. 1.35 kg)

Included in the box:
• 1 × Vodka premium 750ml — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",95,95,320,1350,NAD
gin-dry-750ml,Gin dry 750ml,SPI-GIN-750,42900,,25,https://loremflickr.com/800/800/gin%2Cbottle?lock=67888,spirits,"Gin dry 750ml (SKU SPI-GIN-750) is listed in our spirits range on AvoToday. Alcohol sold subject to Namibian liquor trading hours and age verification at checkout. Chill before serving where appropriate.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Gin dry 750ml to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 95 × 95 × 320 mm (shipping weight approx. 1.35 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.

Alcohol orders require the recipient to be 18 or older with valid ID. Deliveries may only occur during permitted liquor trading hours for your area and merchant.","Returns and exchanges for Gin dry 750ml follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened alcohol may only be returned where permitted by law and store policy; opened bottles cannot be accepted for hygiene and licensing reasons.","Alcoholic beverages are consumable goods: no manufacturer warranty applies. If a bottle arrives damaged or clearly faulty, contact us promptly with photos and your order number — we will review under retailer policy.","Contents of this shipment

Product: Gin dry 750ml
SKU: SPI-GIN-750
Variant: Standard (SPI-GIN-750)

Outer retail / shipping carton (L × W × H):
95 × 95 × 320 mm (shipping weight approx. 1.35 kg)

Included in the box:
• 1 × Gin dry 750ml — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",95,95,320,1350,NAD
